x1,y1,size1,figure1,is_active1,color1,priority1,speed1,opacity1,rotation1,x2,y2,size2,figure2,is_active2,color2,priority2,speed2,opacity2,rotation2,collision
3,-3,90,circle,1,yellow,5,9.610823895751304,0.9550838887321219,347,-2,-1,61,circle,0,red,2,8.233503401752998,0.67822723537282,300,True
1,0,81,circle,0,yellow,4,2.8535808409823282,0.9829295353673368,290,5,1,51,rectangle,1,blue,2,9.447720312766833,0.8191343891275487,48,True
5,-1,92,rectangle,1,red,5,5.016680320561219,0.8289763481788325,103,-4,-3,56,circle,1,green,2,3.7650402081646597,0.4316943488629741,109,False
-5,0,85,rectangle,1,green,3,7.947724414651719,0.6779062433193089,269,-3,2,45,circle,1,blue,1,3.5404313973322865,0.04279044805172494,171,True
-3,-1,76,rectangle,1,yellow,2,5.12319217028304,0.23964568975842448,229,4,-3,66,rectangle,1,blue,2,7.993849459477358,0.9533850882224882,140,True
-5,-4,94,circle,1,blue,5,2.3846219550263594,0.7921879586366282,13,-2,-6,89,rectangle,1,blue,4,5.684471874536447,0.49849102289665637,350,True
-3,4,76,circle,0,red,5,2.402244290725176,0.4396165381081435,318,3,4,79,circle,0,blue,3,8.879156105486269,0.6104438965411849,126,True
-4,0,83,rectangle,1,green,5,3.0908985795722166,0.43386698453824457,261,-1,3,22,rectangle,1,red,5,8.103905958477615,0.9217482617745117,244,True
-1,-6,39,circle,1,red,1,8.112472389487886,0.1119492405930087,162,0,-6,34,circle,0,yellow,5,6.322139110917408,0.1741502041707782,40,False
-1,-1,73,rectangle,1,green,5,4.761887921261697,0.3608100693385121,127,4,0,93,rectangle,0,yellow,4,7.593988808739538,0.11947125937676728,69,True
-1,3,20,circle,0,green,5,5.583171364218751,0.8783854269539534,339,5,3,28,rectangle,0,blue,3,0.007157211648191053,0.24562854421208236,1,False
-5,1,84,rectangle,0,red,5,1.2917516005480145,0.3237748573908804,257,5,1,31,circle,0,yellow,1,0.7903422701819396,0.09154856270453793,219,False
0,1,100,rectangle,0,blue,3,9.867328654184028,0.4413632079845504,354,-2,-5,39,rectangle,1,yellow,3,8.477563462078338,0.6281565696411682,356,True
-5,-4,40,circle,1,blue,2,5.591488106177368,0.07951812785487933,80,2,-2,52,rectangle,1,green,4,6.390601174966583,0.7266690841992846,46,False
3,2,60,rectangle,1,yellow,3,2.853033467387962,0.7655343494335878,94,-4,0,37,rectangle,0,blue,3,9.50578575323667,0.012884415558111595,347,False
-1,-6,23,rectangle,0,blue,3,4.516755658196502,0.23229583479166593,278,-2,-6,44,rectangle,0,blue,2,9.160754006513512,0.3329115129751292,335,True
-2,6,100,circle,1,yellow,3,9.527742274413047,0.2129259521345419,80,0,5,70,rectangle,0,green,2,4.523983433404722,0.5711452440644906,210,True
0,1,82,rectangle,1,blue,5,1.2170881338224226,0.4290854327989284,291,0,-6,71,circle,1,blue,2,4.825158738278956,0.23455230262470417,208,False
2,-5,85,circle,1,green,4,7.129038197390301,0.6587389100761926,247,0,-5,83,circle,1,blue,1,6.182234787780423,0.48330323817302545,320,True
-3,-6,73,rectangle,0,red,1,2.374153930120121,0.8149451202984395,331,-2,5,50,rectangle,0,red,4,3.1176553319177005,0.4215363319442199,75,False
-4,-4,21,rectangle,1,yellow,2,1.0194784951007596,0.8991973718738028,204,-4,-1,27,rectangle,1,yellow,2,2.303310637644489,0.44188963545663607,172,True
1,2,77,circle,0,blue,1,0.9075069791231716,0.8497096065694055,105,1,-3,88,rectangle,0,red,4,3.8827798867867136,0.10034412734854747,9,True
4,5,54,rectangle,0,green,5,6.5477590801699135,0.8992615007987214,179,1,-6,47,circle,1,red,4,2.3272835574882045,0.06913006855669901,231,False
5,5,81,rectangle,0,red,5,8.442015700377375,0.26723230902977513,191,2,3,31,rectangle,0,yellow,3,3.470063047247173,0.2573723365287728,186,True
1,2,87,rectangle,0,red,5,7.975563080940623,0.9613809723997684,283,0,-5,43,circle,0,yellow,5,6.115174947101426,0.43492325734998216,13,False
5,-5,53,rectangle,0,red,5,4.829432087348619,0.9231101871612484,14,-1,4,42,circle,0,red,4,9.200316569093761,0.23696170841863728,277,False
3,5,71,rectangle,1,green,3,9.183833899032903,0.32013855021371174,345,-1,2,56,circle,0,red,5,7.462393996429535,0.20790045216116204,232,True
2,5,53,rectangle,0,red,1,0.1812153487750312,0.35174130041336393,163,-1,-4,97,circle,0,green,5,4.6795172351108665,0.5297271715259696,293,False
-2,6,81,circle,1,blue,2,5.754302973290544,0.8222282020063507,342,2,-3,50,circle,0,yellow,5,3.724454422297949,0.032593364602830355,262,False
-3,-6,30,circle,1,green,4,4.124038684532954,0.7501434519069676,233,4,4,78,rectangle,0,yellow,1,5.963625494489516,0.926763281752854,225,False
-5,-5,72,rectangle,1,blue,5,3.702176301034611,0.2835856346296164,128,5,6,84,rectangle,1,green,1,4.078918805034329,0.3277083122429031,210,False
4,2,72,circle,1,red,2,0.7630747791371117,0.9524699282537338,287,5,0,13,circle,0,blue,5,7.7783530063607955,0.805690189356218,133,True
0,-4,22,rectangle,0,red,2,3.479648483088816,0.965955576111812,314,4,6,66,rectangle,1,yellow,3,4.084383636688291,0.7455161835982488,338,False
-4,3,66,rectangle,0,red,5,5.095176040011196,0.03658024566994322,285,-4,-1,62,circle,0,red,4,0.44159994425967963,0.06442166001141136,135,True
4,0,12,rectangle,1,yellow,1,3.131464543640219,0.1849922355155088,357,-2,2,23,circle,1,yellow,2,2.662060067267368,0.9672457583624211,265,False
0,0,43,rectangle,1,yellow,5,0.05614424580238642,0.20989250623975897,113,1,1,94,circle,1,yellow,3,4.69218478762325,0.04061939095920131,253,True
-3,0,45,rectangle,0,yellow,3,8.749695797124993,0.290299244641432,276,-3,-3,95,rectangle,1,red,4,5.026733543760727,0.045953466038485935,258,True
-1,-6,91,circle,1,green,5,1.67353902243925,0.07630002783254364,165,-1,-4,54,rectangle,0,blue,3,4.0760080067651385,0.049531363003238016,11,True
3,-5,74,rectangle,1,yellow,1,0.2277856325407035,0.5443191299245502,310,-3,-4,92,rectangle,1,green,1,1.4232336065610085,0.30738976940813567,357,True
3,-3,69,circle,0,green,4,5.907025052525383,0.18951114207315167,87,3,0,34,rectangle,0,yellow,1,5.261241891187391,0.18306542118291336,270,True
3,3,56,circle,1,red,2,6.50218325326597,0.6273504466842307,355,-5,3,99,circle,1,green,2,6.768477489081455,0.654866279086626,62,True
5,-4,22,circle,0,yellow,5,6.014317462577393,0.9221861082183911,76,-5,-3,79,rectangle,0,blue,1,3.2046339448710484,0.4931759993862119,262,False
4,6,70,circle,0,blue,1,9.18373692928165,0.17070119991626465,266,2,3,79,circle,0,green,3,4.795957520519501,0.48487669867713057,344,True
-2,-1,27,circle,1,blue,2,3.8134527178355304,0.894371378158386,257,2,5,29,circle,1,red,2,3.1869887031562993,0.033218109945562624,239,True
4,2,34,rectangle,0,red,1,2.698951889990041,0.7754579804024241,294,1,-5,44,circle,1,red,1,6.480115554105233,0.39989535888308114,262,False
3,-1,52,rectangle,1,blue,3,3.984319559519772,0.6100771851709273,70,5,1,79,circle,1,green,1,0.2433445032291548,0.46003866456186415,6,True
-1,2,22,rectangle,0,red,2,7.94138396236138,0.5678793948594362,219,-1,4,19,circle,1,yellow,4,2.0633911066815047,0.9038486716870272,37,True
5,-5,50,circle,1,red,2,3.025083259754319,0.572552039598675,122,0,2,73,rectangle,0,red,1,4.531384446496659,0.918426515880183,189,False
0,-4,81,circle,1,green,4,6.03359095507342,0.32735978115600683,218,-5,6,81,circle,1,green,5,9.49923421612894,0.6954815522925372,56,False
5,-4,66,circle,1,red,4,6.2874510282364495,0.17183334741314948,100,-3,5,30,rectangle,1,green,1,9.94803744629423,0.323910439225249,135,False
3,1,51,circle,0,yellow,2,6.26922507206185,0.025683714605320485,123,0,-2,19,rectangle,1,green,2,3.481547374020141,0.5647901564419442,223,False
4,2,31,rectangle,0,yellow,2,6.58396015258877,0.9181553457121621,334,1,3,50,rectangle,0,green,4,7.719195107567282,0.8951363596317601,297,True
-2,-5,33,circle,1,red,3,1.4524117916218848,0.9337471660742306,311,1,-6,75,rectangle,1,blue,3,6.6187445556730475,0.43331417797515714,187,True
-1,-5,29,circle,1,red,2,7.113303303350829,0.18675163408310058,104,1,-5,28,rectangle,0,red,2,8.08368908485708,0.4398223789492731,104,True
-3,-6,33,rectangle,0,green,5,7.655195638477975,0.8583036689411856,62,0,4,66,rectangle,1,blue,2,2.7254188691535175,0.5960972387197495,233,False
-2,-4,95,circle,1,red,2,1.1371974985901279,0.3873153036310626,218,2,5,74,circle,1,red,2,2.540477039106235,0.3794612606626002,62,True
5,-1,51,circle,0,red,1,1.5714940677730904,0.20938047804263715,327,4,4,88,rectangle,1,red,1,6.7950887024833095,0.3729293304756208,212,True
4,-3,55,rectangle,0,blue,1,3.969903615590318,0.14981546129055945,209,1,3,24,circle,0,blue,5,7.654236496482043,0.33461301081403294,74,False
-3,0,71,rectangle,1,green,5,1.8119999331427117,0.5364732781584451,65,2,4,90,circle,0,yellow,5,2.5521861183365746,0.8910857830549965,2,True
0,0,51,circle,1,red,5,5.2488837093596,0.3271703098826476,164,-2,2,25,circle,1,green,5,5.668717980864219,0.052946210563790674,162,True
3,-5,15,circle,0,yellow,5,8.198690905335473,0.9196726886499365,59,2,-6,98,rectangle,1,red,2,8.204477738292349,0.4838102876422651,327,True
-3,-1,30,rectangle,1,green,5,0.793222670577115,0.4250492568117763,221,-1,1,91,circle,0,green,5,2.3492297964811746,0.3805203112918032,110,True
2,-6,66,rectangle,0,blue,5,2.6228882743078676,0.5838110324567308,356,-3,-4,56,circle,1,yellow,4,2.707196738427701,0.965633965404897,211,True
0,-2,28,circle,0,yellow,4,4.912625983455198,0.5387996774788734,276,2,-2,42,rectangle,0,yellow,1,4.043812633760746,0.7082171999447633,171,True
-4,-2,86,circle,1,red,4,8.35245065500437,0.5051686631024142,27,1,1,27,circle,1,yellow,1,7.814462107098441,0.9336679531930122,230,True
5,-4,70,circle,0,red,1,8.162798050475873,0.37009882518229753,86,-2,-6,48,rectangle,1,blue,1,8.846615978699969,0.4580427226737952,86,False
0,-2,67,rectangle,0,red,2,3.5453217772881285,0.1695030350332325,64,2,-3,35,rectangle,0,yellow,4,9.456166615662529,0.21937272935592622,124,True
5,-6,34,circle,1,green,4,1.911048252193539,0.7456121973022819,325,-4,4,12,circle,0,yellow,4,5.048729224987907,0.6854145657865841,5,False
-2,2,73,rectangle,1,red,3,5.146236322937881,0.6882422516360439,324,4,2,40,rectangle,0,yellow,2,2.1760192539681436,0.6202504261409679,228,True
1,-5,10,circle,1,blue,5,9.112074993842699,0.7105646095969013,69,1,-1,35,circle,0,red,3,5.554269754288178,0.7339658231517296,79,False
5,-4,93,rectangle,1,red,3,7.244419758017024,0.7701803304582894,176,5,-5,50,rectangle,1,red,5,4.161431270301197,0.04717938201186822,358,True
4,1,31,circle,0,red,3,1.0523314481647161,0.7684173337280655,355,-2,6,89,rectangle,1,yellow,1,5.508151916662847,0.8640096289930138,326,False
-3,5,87,rectangle,1,yellow,1,9.972458138060432,0.17279461611534852,276,-3,6,18,rectangle,0,red,3,3.1038319089231123,0.07262451020424487,18,True
-5,2,74,circle,0,red,3,9.538912576756847,0.7924044007760159,213,0,-1,88,circle,1,yellow,1,5.335201598949059,0.7769354679213532,292,True
4,4,46,circle,0,yellow,1,4.057329083959651,0.5390952164443341,169,0,4,69,circle,0,green,3,4.600125118400301,0.21100897799550244,89,True
3,4,86,rectangle,1,red,3,3.457900675765273,0.5196569482629997,250,3,5,27,circle,1,yellow,2,4.3336164916983915,0.6124528799894405,15,True
3,-6,85,circle,0,green,2,9.636332075780711,0.548426673819546,113,-5,-1,86,rectangle,1,red,5,6.854010280248946,0.0427286385482184,286,False
-1,-4,73,rectangle,0,red,2,9.740199116667528,0.2242417561813581,24,2,-6,99,rectangle,0,blue,3,6.069730257718619,0.5151385305554698,266,True
-2,-4,98,circle,1,green,5,1.6901642400561157,0.9750241037517969,294,-4,6,33,circle,1,blue,2,2.368710671329175,0.6411863446052237,331,False
-1,5,41,rectangle,0,red,1,1.6203979591545181,0.9415155700610811,334,-1,-5,28,circle,0,blue,5,8.831169580703056,0.670648869749886,204,False
2,0,71,rectangle,1,blue,4,6.692966817252003,0.5808664396407951,228,5,4,67,rectangle,0,green,3,7.254977449335542,0.35173073415813294,312,True
-5,-3,62,rectangle,1,blue,5,2.8671979842878015,0.5341482314054263,176,1,-2,36,rectangle,1,green,2,4.618316091299677,0.426929796598868,104,True
1,6,66,rectangle,1,red,5,3.200841252508684,0.7452402479534489,23,-1,2,28,circle,0,yellow,1,3.810988859678809,0.36218890059928344,105,True
-4,3,83,rectangle,0,red,5,2.84258467163197,0.7986266936259615,112,2,3,70,circle,0,yellow,3,1.8550641045917582,0.3837959983117708,147,False
-1,1,48,circle,1,yellow,3,5.0744078663194,0.0009640586382616556,329,-4,4,88,circle,1,green,5,0.20746477792980667,0.2926679209133448,351,True
1,-1,21,rectangle,0,yellow,1,5.369823157263269,0.5440149190451917,86,4,-5,32,rectangle,1,blue,2,4.462207200961615,0.4744617560789327,137,True
2,2,100,rectangle,1,green,3,2.4619100111662604,0.9348794760270277,220,-5,3,20,circle,0,blue,5,3.5376092557348704,0.2640744052636659,22,False
5,6,24,circle,0,yellow,5,1.94046709978263,0.46959424028829555,222,1,3,48,circle,1,green,5,2.487675983564067,0.5382066616226361,100,True
0,0,96,circle,1,red,1,3.290601397572841,0.9245256663829873,167,-1,1,29,rectangle,0,red,3,3.0241378799743734,0.6688518748392387,189,True
1,1,79,circle,0,red,5,5.225443093870927,0.35167823401901577,57,1,4,35,circle,1,blue,2,9.856824899121097,0.006992892934688744,345,True
5,0,68,rectangle,0,blue,1,0.35971105353823196,0.1225732946640965,258,-2,5,52,rectangle,0,yellow,3,3.289228369001874,0.3749095155063251,308,True
3,-2,31,circle,1,blue,3,4.38490572347742,0.4361836849593347,328,-4,-2,84,rectangle,0,green,3,1.8413597606041865,0.9816389421644575,161,False
3,3,40,rectangle,1,green,3,4.497307387974903,0.6530706561059823,311,5,4,60,circle,0,yellow,4,4.207892258035763,0.26165470614498954,206,True
-2,-4,61,circle,1,blue,4,6.998589252438258,0.44268524814125065,198,2,3,27,circle,1,red,5,7.233351868026165,0.7138437601303119,276,True
-2,1,59,rectangle,0,blue,4,8.333774991995224,0.29850675669637183,158,-1,-2,55,rectangle,0,green,1,2.5254061164192887,0.6718620674517066,159,True
5,-3,77,rectangle,1,green,4,6.058646750313812,0.38628920972866676,136,-5,-1,75,circle,0,yellow,5,1.3244071261971901,0.5933601519141625,11,False
5,1,34,circle,0,yellow,5,0.37187283662407755,0.4414633877868739,80,3,4,24,circle,1,green,3,2.240945659514476,0.26341653979590873,297,True
0,-4,23,rectangle,1,yellow,4,7.865998123939784,0.3460748882289415,312,2,-3,25,circle,0,green,1,2.234217073178714,0.7633933677866256,120,True
-4,4,94,circle,0,yellow,5,8.219862343408863,0.05094182940530301,4,-2,1,29,circle,0,red,5,9.775129081065156,0.8229848357046579,200,False
-2,5,35,rectangle,0,yellow,3,6.566746675939202,0.5237561009263275,120,-4,5,59,rectangle,1,red,4,3.8246139462318016,0.14152911662968148,297,True
-5,4,11,circle,0,yellow,2,5.695447062684947,0.051187565300250815,183,1,0,39,rectangle,0,green,3,5.545871567869254,0.44698787804592977,129,False
-4,2,88,rectangle,0,red,4,6.772969410932472,0.4247041712063665,136,-4,4,21,rectangle,0,yellow,1,6.278884251317844,0.5964652326746805,171,True
-2,-4,57,circle,1,red,2,1.538409473897595,0.458438851961364,326,2,6,73,circle,0,red,1,3.923130307715791,0.6454150887772149,5,True
5,-3,39,rectangle,1,yellow,1,1.2957509457293725,0.003025930536913801,85,-3,5,74,circle,0,blue,3,2.3870117390342873,0.8846746664315631,173,False
-2,-6,23,rectangle,0,blue,5,5.220580939260907,0.9058040016101617,175,-3,-5,44,circle,0,yellow,5,2.0857532620999084,0.9006769354871781,252,True
-1,6,30,circle,0,yellow,2,0.9865456436367603,0.903805817347689,12,2,-3,90,rectangle,0,red,2,6.262127781094763,0.4359530529781557,96,False
3,2,24,rectangle,0,green,1,6.6541153895670835,0.824656654276383,131,5,4,97,rectangle,0,yellow,4,8.098777002707282,0.019364118193394342,8,True
5,3,19,circle,0,green,3,5.2635200548043795,0.814793562822416,240,0,-1,17,circle,0,yellow,4,7.69515714011915,0.4923674133007776,61,True
2,-4,82,rectangle,1,green,4,4.416268477125796,0.5958509848271323,292,-5,4,75,circle,0,yellow,2,8.244577052553582,0.8528857563909709,9,False
4,2,54,rectangle,1,red,2,4.177242630150543,0.529676928436039,271,1,-4,83,rectangle,0,blue,3,9.354143629056576,0.7605617632492466,291,True
-3,-4,28,rectangle,0,yellow,5,0.7835124493444301,0.35523606825157295,297,3,1,55,rectangle,1,yellow,4,2.4293124696662503,0.4401305821999739,188,True
0,6,85,circle,0,red,4,2.4106869516214378,0.609183985152183,315,0,5,22,rectangle,1,yellow,2,1.5545002863281443,0.17017998275771173,154,True
3,2,93,circle,1,yellow,1,2.0466553062933537,0.7598487670921721,72,-3,3,20,circle,0,green,1,2.012386304739141,0.9197852217725812,213,True
-5,5,96,rectangle,0,yellow,1,0.5578513019381981,0.801145020334915,113,0,-2,30,rectangle,1,green,2,6.787800356515657,0.7959618434448994,273,True
5,-3,41,circle,0,yellow,1,6.9388206301200315,0.8200350531548316,74,5,3,55,circle,0,green,2,2.3482829835654973,0.36984736217382996,155,False
-5,-2,25,rectangle,0,red,3,3.5807478241008672,0.24838565325318274,154,4,-1,69,rectangle,1,yellow,5,7.418109610132664,0.9841320547416521,158,False
0,5,36,circle,1,red,4,5.178780056209169,0.7106532817632787,323,4,-5,48,rectangle,0,yellow,3,9.90558981711122,0.18231986310300297,96,False
5,3,23,rectangle,0,blue,3,7.764718287775668,0.12042557343337568,289,4,-4,40,circle,1,yellow,3,7.025454376071667,0.9444248624169849,260,False
1,6,90,circle,1,blue,2,7.403302655701206,0.605014218309297,39,-4,6,68,rectangle,0,blue,4,3.6896078658897977,0.6139631403154957,293,True
5,3,16,circle,0,yellow,2,9.873840050303379,0.9214850223743033,228,1,-4,16,rectangle,0,blue,1,4.5148307309280735,0.376820140193718,249,False
2,-5,90,circle,1,yellow,1,8.760003307327963,0.5524624458886818,261,-3,-2,90,rectangle,0,green,5,3.4231469567953976,0.2098026169637619,77,True
0,0,85,circle,1,green,4,1.7481446069130946,0.014750498790841782,46,-4,-2,72,circle,0,yellow,1,8.046213541018595,0.19383405510984097,199,True
4,-5,95,rectangle,1,yellow,2,4.063224787730626,0.069330424854809,261,-4,2,30,circle,1,red,4,8.659751584865049,0.7073516838796173,316,False
0,-1,60,circle,0,yellow,5,0.03656663904462287,0.7830661736947605,273,-4,3,95,rectangle,1,green,5,3.211262141470115,0.6362659386631603,242,True
2,6,42,circle,0,yellow,5,8.273504111691226,0.43491904861036157,41,3,6,90,rectangle,1,blue,3,5.2820749012105725,0.8676690043274281,274,True
5,4,85,rectangle,0,yellow,2,7.136969495958036,0.9586178975568416,298,-2,0,38,circle,0,blue,4,9.398667449485295,0.3636857763887077,265,False
-1,5,65,rectangle,1,blue,3,8.819747652391301,0.6374115892558753,209,3,5,74,rectangle,0,yellow,3,0.2562789777060437,0.632852745659875,335,True
1,0,24,rectangle,0,yellow,4,3.612618129656778,0.5030085427007085,195,1,-3,50,rectangle,1,yellow,2,0.2653922586082169,0.9820881793348087,211,True
-3,0,26,rectangle,1,green,1,4.239484163416848,0.24291961927672234,187,0,-2,94,rectangle,0,blue,3,1.0883050228606206,0.3100971727238466,354,True
-4,-5,97,circle,1,blue,1,0.2169794036952588,0.7709875030562177,121,3,-6,54,rectangle,0,red,4,6.083500636456859,0.8264473105023423,2,False
1,-5,95,circle,0,red,5,8.185699119064193,0.34037334361452964,299,-4,-4,54,circle,0,red,3,6.832902732080779,0.7467047843480298,162,True
3,-5,31,circle,1,green,5,0.20783462490592708,0.7956019615317904,343,3,-3,72,rectangle,0,blue,4,4.6446621949450515,0.6043375820435468,187,True
1,-1,95,circle,1,yellow,1,6.92286184932329,0.2267148204480368,169,1,6,14,circle,0,blue,5,0.26252250621296436,0.592318650330065,36,True
2,3,67,circle,1,red,1,8.428905552850841,0.6779053463731738,188,2,5,79,rectangle,0,yellow,1,9.61601744136001,0.36268799498659754,243,True
1,-5,64,circle,0,green,3,3.4559233899977313,0.39801977382115383,118,2,2,75,rectangle,0,blue,2,7.057431829021887,0.5886870575653826,232,False
-2,-4,74,rectangle,1,blue,1,3.9403927696914387,0.6772838130424461,257,5,-6,44,rectangle,1,yellow,1,5.765324668728951,0.21758011608150263,231,True
-1,-3,53,rectangle,1,blue,5,1.4148492658550194,0.5838384905860916,336,1,2,34,rectangle,0,green,5,8.36150334373069,0.9371632351830996,66,True
-1,1,31,circle,1,blue,1,0.02881328033049857,0.943192472304067,123,-1,-4,70,rectangle,0,blue,1,7.256593985100311,0.7473089384430078,256,True
4,3,78,rectangle,1,blue,1,1.1319962458287236,0.4890447577708713,44,4,6,18,circle,1,blue,4,6.717310350012133,0.11794878091606309,103,True
0,-2,100,circle,0,green,3,8.031601156949662,0.23159863080547405,35,0,-2,28,circle,1,blue,2,6.205651248356988,0.6205391686017747,280,True
4,-4,95,rectangle,1,red,1,5.708494632576288,0.4105400238206548,87,-4,-3,46,rectangle,0,green,5,3.8571933508582945,0.9995808021887181,199,True
3,6,80,rectangle,0,blue,3,4.69061920875859,0.18072476247372204,89,-2,1,23,rectangle,0,red,2,1.233660764374852,0.12032271873585199,343,True
4,-4,33,circle,1,red,2,1.3854975971663208,0.5005257857243431,206,-3,2,21,circle,1,blue,5,3.6994311492273613,0.5614169846127385,257,False
-1,-1,34,rectangle,1,red,4,0.611205684757995,0.48941958687858755,85,-3,3,92,rectangle,0,yellow,4,8.077094804028109,0.14748399533366208,46,True
-5,1,47,circle,0,yellow,5,8.679247203208917,0.47656973533516045,57,-5,-1,75,rectangle,1,yellow,2,2.891474848226504,0.5120909136915138,57,True
4,-3,86,rectangle,1,green,3,2.453487501849365,0.2946987326215892,237,-5,-1,77,circle,0,green,1,2.7581478049035346,0.4476222055972192,284,False
-2,-1,22,circle,0,yellow,2,0.9823695964988088,0.9198201724020163,62,5,6,15,rectangle,0,green,1,6.4666529689012755,0.38136570628917776,358,False
-3,-5,25,circle,0,green,5,6.4510879677425415,0.9919195236123665,230,5,-5,100,rectangle,1,red,1,4.828630703132434,0.15228750379413358,190,False
-3,3,17,circle,1,green,5,1.0319074211627077,0.3012375150702943,0,0,-4,85,circle,1,green,1,8.050327990708183,0.1778841844843554,17,True
4,-6,44,circle,0,green,4,4.037786633841527,0.27176831599737405,243,3,-6,70,rectangle,1,yellow,2,9.570222629446455,0.022078978198348254,95,True
4,-6,38,circle,1,red,4,8.417759988195378,0.9360102823562647,342,-4,-6,15,rectangle,0,blue,2,5.345583049369639,0.266240936304623,167,False
1,5,33,circle,1,red,5,9.615872414921458,0.3866751021287429,321,-1,1,95,rectangle,0,red,5,7.146266650236854,0.4494319275711245,335,True
0,4,79,circle,0,green,3,9.461447884167518,0.26224149216579196,244,-1,4,16,circle,1,green,4,3.7762696308912522,0.1842052328491176,87,True
5,6,43,rectangle,1,blue,4,7.992624420947876,0.234745320366896,256,-2,-1,59,rectangle,0,red,4,3.0270242898588915,0.14217565521738718,193,True
4,-1,82,circle,1,yellow,5,5.225693594720219,0.04462954015292997,147,0,2,29,circle,0,yellow,4,0.5189991111256842,0.04086937599229312,316,True
-4,2,49,circle,0,blue,3,0.4165728811454583,0.24706757900602605,279,-1,-3,79,circle,0,red,3,2.9518102412222746,0.9350043995306341,235,True
2,2,33,circle,0,yellow,4,5.930825694724908,0.17786060040228946,205,2,-4,29,rectangle,1,red,2,2.2747458325082537,0.3867412588071958,193,False
2,5,87,rectangle,1,red,1,5.303863965948005,0.46124259865907125,18,-5,-5,24,rectangle,0,green,5,1.6545400072332173,0.9426510184453737,192,False
3,0,69,rectangle,1,green,1,4.125684283234653,0.12225778430052969,256,-4,2,60,rectangle,1,yellow,3,8.133144700558967,0.10326698745666485,28,True
4,-3,33,rectangle,0,blue,4,9.631498243534281,0.6686061973048535,195,1,3,60,rectangle,0,blue,4,7.35506709538336,0.9181651052522378,129,True
-4,1,21,rectangle,0,green,4,2.226553369871337,0.2734993070639209,189,2,4,66,circle,0,green,5,1.2069875384174622,0.8153281954327719,11,False
-5,-1,85,rectangle,0,green,3,3.0069526119826606,0.2870807810079491,65,-5,-3,97,circle,1,red,5,2.0703899715853566,0.2327659160642087,311,True
1,-4,51,rectangle,0,blue,3,8.83938908704431,0.8747933447747018,79,3,1,53,rectangle,1,yellow,4,2.9953295590469144,0.16983923017901947,190,True
5,2,15,rectangle,1,green,5,7.800583623935406,0.4298174782554719,357,-4,2,96,rectangle,1,yellow,2,7.591317116607065,0.997549030395512,70,False
-4,-2,94,circle,0,red,1,7.488273610625921,0.4746917956192819,120,-1,-3,13,circle,1,blue,2,7.88195367542441,0.2009861543097735,236,True
2,-3,76,rectangle,1,red,1,6.334478750495301,0.9159256937605577,319,5,-3,20,circle,1,red,3,5.801988060543486,0.9210018286966003,67,True
