carat,cut,color,clarity,depth,table,price,x,y,z,v
0.0353430353430353,2,3,5,0.5055555555555555,0.2307692307692307,779,0.4310986964618249,0.0794567062818336,0.0896226415094339,0.0030699055073666
0.1039501039501039,4,6,5,0.4916666666666667,0.2692307692307693,5539,0.5353817504655494,0.098132427843803,0.110062893081761,0.0057825185058985
0.1496881496881497,2,6,2,0.5277777777777779,0.2884615384615384,5086,0.5754189944134078,0.1054329371816638,0.120754716981132,0.0073259610193056
0.0395010395010395,4,6,4,0.5277777777777779,0.2692307692307693,1095,0.4348230912476722,0.0799660441426146,0.0915094339622641,0.0031818820786482
0.2079002079002079,4,5,2,0.5250000000000001,0.2500000000000001,6578,0.6312849162011173,0.1157894736842105,0.1323899371069182,0.0096771944618582
0.0311850311850311,4,5,6,0.5277777777777779,0.2307692307692307,756,0.419925512104283,0.0770797962648556,0.0883647798742138,0.0028601711290424
0.1683991683991684,3,4,1,0.5194444444444446,0.326923076923077,4616,0.5977653631284916,0.1079796264855687,0.1238993710691823,0.0079972683556069
0.0207900207900207,4,6,4,0.5333333333333334,0.2500000000000001,835,0.4003724394785847,0.0723259762308998,0.0839622641509433,0.0024313227841226
0.1247401247401247,4,1,4,0.5250000000000001,0.2115384615384615,2986,0.5512104283054003,0.1015280135823429,0.1160377358490565,0.0064938546054354
0.106029106029106,2,5,2,0.5111111111111113,0.2884615384615384,2076,0.5325884543761639,0.098132427843803,0.111006289308176,0.005801654691364
0.1683991683991684,2,1,2,0.5694444444444446,0.1923076923076924,4794,0.5884543761638734,0.1086587436332767,0.1270440251572327,0.0081232855762848
0.1871101871101871,3,2,3,0.55,0.2884615384615384,6387,0.6145251396648045,0.1117147707979626,0.129874213836478,0.0089160641533175
0.0665280665280665,2,3,2,0.4944444444444444,0.2500000000000001,1343,0.4813780260707635,0.0882852292020373,0.0990566037735849,0.0042097639464816
0.0249480249480249,4,5,1,0.5111111111111113,0.2500000000000001,420,0.409683426443203,0.0752122241086587,0.0852201257861635,0.0026259049233209
0.0311850311850311,4,2,3,0.5416666666666667,0.1923076923076924,615,0.4217877094972067,0.0772495755517826,0.0893081761006289,0.0029099212940186
0.0207900207900207,3,5,4,0.5111111111111113,0.3076923076923076,675,0.4031657355679702,0.0730050933786078,0.0833333333333333,0.0024527626810162
0.0748440748440748,4,1,4,0.4861111111111111,0.2307692307692307,1406,0.4962756052141527,0.0915110356536502,0.1018867924528301,0.004627157563303
0.1039501039501039,2,2,5,0.5638888888888889,0.3076923076923076,2905,0.5204841713221602,0.0954159592529711,0.1116352201257861,0.0055440837268413
0.106029106029106,4,6,1,0.5083333333333335,0.2692307692307693,2633,0.5381750465549349,0.0969439728353141,0.110691823899371,0.0057751053890064
0.212058212058212,4,4,4,0.5138888888888891,0.2500000000000001,9581,0.6368715083798883,0.1169779286926994,0.1327044025157232,0.0098864660299153
0.1683991683991684,2,3,3,0.5611111111111111,0.2692307692307693,6787,0.5940409683426443,0.1078098471986417,0.1261006289308176,0.008075921344883
0.0623700623700623,3,3,3,0.5527777777777778,0.326923076923077,1629,0.4692737430167598,0.0850594227504244,0.0993710691823899,0.0039665108701157
0.1683991683991684,2,2,3,0.5527777777777778,0.326923076923077,5779,0.5847299813780261,0.1078098471986417,0.1248427672955974,0.0078700443484582
0.158004158004158,4,1,0,0.5277777777777779,0.2500000000000001,2363,0.5865921787709497,0.1076400679117147,0.1232704402515723,0.0077833969207796
0.0311850311850311,4,1,5,0.5277777777777779,0.2115384615384615,598,0.4227188081936685,0.0772495755517826,0.0886792452830188,0.0028958073207616
0.0415800415800415,3,2,5,0.5472222222222223,0.3076923076923076,1050,0.4394785847299813,0.0796264855687606,0.0927672955974842,0.0032463112828649
0.1288981288981289,4,6,2,0.5333333333333334,0.2307692307692307,4135,0.5558659217877094,0.1016977928692699,0.1169811320754716,0.0066129828629759
0.027027027027027,4,1,4,0.5305555555555557,0.1923076923076924,534,0.4124767225325884,0.0755517826825127,0.0867924528301886,0.0027047437326591
0.0519750519750519,4,6,2,0.4888888888888889,0.2307692307692307,1027,0.4646182495344506,0.0843803056027164,0.0949685534591194,0.0037232069890136
0.2141372141372141,1,1,4,0.5722222222222224,0.3076923076923076,5834,0.6294227188081937,0.1162988115449915,0.1361635220125786,0.0099673215188361
0.0207900207900207,1,2,6,0.5694444444444446,0.2692307692307693,789,0.3938547486033519,0.0723259762308998,0.0849056603773584,0.0024186166289926
0.0249480249480249,4,2,5,0.538888888888889,0.2115384615384615,730,0.4068901303538175,0.0743633276740237,0.0858490566037735,0.0025975953511936
0.0124740124740124,4,3,6,0.5194444444444446,0.2500000000000001,814,0.38268156424581,0.0694397283531409,0.0792452830188679,0.0021058089856855
0.1663201663201663,3,3,1,0.5,0.3653846153846153,4200,0.5968342644320298,0.1076400679117147,0.1223270440251572,0.0078586906332988
0.0852390852390852,3,5,3,0.55,0.3076923076923076,1719,0.5065176908752328,0.0899830220713073,0.1059748427672955,0.0048301205949336
0.1683991683991684,3,4,5,0.4694444444444445,0.2884615384615384,8905,0.6089385474860335,0.1101867572156197,0.1226415094339622,0.0082288729300375
0.0374220374220374,2,5,3,0.5138888888888891,0.2307692307692307,645,0.4338919925512104,0.0792869269949066,0.0899371069182389,0.0030940130008822
0.106029106029106,4,6,2,0.5222222222222224,0.2500000000000001,3502,0.5325884543761639,0.097792869269949,0.1113207547169811,0.0057979581745585
0.027027027027027,2,4,3,0.5611111111111111,0.2500000000000001,854,0.4106145251396648,0.0743633276740237,0.0874213836477987,0.002669382443279
0.0893970893970894,3,3,6,0.4972222222222222,0.326923076923077,2765,0.5139664804469274,0.0942275042444821,0.1059748427672955,0.0051323381848774
0.1663201663201663,4,4,1,0.5222222222222224,0.2692307692307693,4274,0.6005586592178771,0.1079796264855687,0.1245283018867924,0.0080754237368515
0.106029106029106,3,0,3,0.4750000000000001,0.3461538461538461,1968,0.5418994413407822,0.097962648556876,0.1094339622641509,0.0058094008725728
0.0748440748440748,1,2,2,0.5694444444444446,0.2307692307692307,1364,0.4916201117318435,0.0899830220713073,0.1056603773584905,0.0046741470724929
0.0415800415800415,2,5,7,0.5833333333333335,0.2500000000000001,1044,0.4338919925512104,0.0796264855687606,0.0940251572327044,0.0032485028460693
0.0395010395010395,4,4,5,0.4833333333333334,0.326923076923077,1031,0.4404096834264432,0.0811544991511035,0.090251572327044,0.0032257019588973
0.1725571725571725,3,3,1,0.5277777777777779,0.3076923076923076,4974,0.6042830540037244,0.1089983022071307,0.1257861635220125,0.0082850096778548
0.0062370062370062,2,4,4,0.5611111111111111,0.2884615384615384,483,0.3621973929236499,0.06553480475382,0.0770440251572327,0.0018287582326291
0.0644490644490644,3,4,3,0.538888888888889,0.2884615384615384,1574,0.4776536312849162,0.0864176570458404,0.100314465408805,0.0041407511807328
0.0644490644490644,2,2,3,0.5055555555555555,0.2307692307692307,1397,0.4776536312849162,0.0876061120543293,0.0990566037735849,0.004145060983281
0.0311850311850311,4,2,4,0.5305555555555557,0.2500000000000001,906,0.4236499068901303,0.0765704584040747,0.0886792452830188,0.0028766720300958
0.0228690228690228,3,3,3,0.5444444444444445,0.2884615384615384,680,0.3994413407821229,0.0735144312393887,0.0849056603773584,0.0024932294983949
0.1683991683991684,2,5,3,0.5055555555555555,0.2692307692307693,5861,0.6042830540037244,0.1088285229202037,0.1242138364779874,0.0081687033698771
0.1226611226611226,2,5,1,0.5611111111111111,0.2307692307692307,2348,0.5521415270018621,0.100169779286927,0.1176100628930817,0.0065047649970758
0.1039501039501039,4,5,7,0.5083333333333335,0.3076923076923076,3309,0.5297951582867784,0.097113752122241,0.110062893081761,0.0056627793984588
0.1787941787941788,3,4,5,0.5222222222222224,0.2884615384615384,9082,0.6089385474860335,0.1103565365025466,0.1267295597484276,0.0085162706492171
0.0873180873180873,1,2,3,0.5,0.3653846153846153,1850,0.5037243947858473,0.0933786078098472,0.1047169811320754,0.0049255813021231
0.0436590436590436,2,5,5,0.5333333333333334,0.2884615384615384,899,0.4385474860335195,0.0804753820033955,0.0924528301886792,0.0032628708430068
0.1205821205821205,2,0,3,0.5555555555555556,0.2884615384615384,2312,0.5437616387337058,0.099660441426146,0.1160377358490565,0.0062882618570349
0.0436590436590436,1,3,2,0.5694444444444446,0.2692307692307693,755,0.4366852886405959,0.0803056027164686,0.0940251572327044,0.0032973000991219
0.0748440748440748,4,2,2,0.4861111111111111,0.2692307692307693,1369,0.5027932960893855,0.0911714770797962,0.1025157232704402,0.0046993625268283
0.0311850311850311,3,6,1,0.5361111111111112,0.2884615384615384,522,0.4171322160148976,0.0770797962648556,0.0883647798742138,0.0028411456004679
0.0249480249480249,4,6,2,0.5472222222222223,0.2692307692307693,756,0.4068901303538175,0.0736842105263158,0.0858490566037735,0.0025738730192192
0.0249480249480249,2,3,6,0.4833333333333334,0.2692307692307693,917,0.4115456238361266,0.0757215619694397,0.0842767295597484,0.0026263053958785
0.0249480249480249,4,2,6,0.538888888888889,0.2307692307692307,1080,0.4078212290502793,0.0741935483870967,0.0858490566037735,0.0025975953511936
0.1268191268191268,2,1,3,0.5444444444444445,0.3076923076923076,2444,0.5456238361266295,0.1005093378607809,0.1160377358490565,0.0063635431417811
0.0748440748440748,3,3,3,0.5111111111111113,0.3461538461538461,1915,0.494413407821229,0.0896434634974533,0.1022012578616352,0.0045296548238739
0.1455301455301455,2,4,1,0.5444444444444445,0.2500000000000001,3368,0.5707635009310987,0.1047538200339558,0.1210691823899371,0.0072386848954457
0.0249480249480249,4,2,6,0.4944444444444444,0.2500000000000001,1080,0.4134078212290503,0.0741935483870967,0.0842767295597484,0.0025849521303062
0.0062370062370062,2,3,5,0.5166666666666668,0.3461538461538461,505,0.3649906890130354,0.0674023769100169,0.0764150943396226,0.0018799060746695
0.0207900207900207,3,5,6,0.5027777777777778,0.3461538461538461,819,0.4003724394785847,0.0723259762308998,0.0823899371069182,0.0023857923949068
0.0436590436590436,2,0,4,0.5222222222222224,0.2500000000000001,693,0.4422718808193668,0.0813242784380305,0.0927672955974842,0.0033366022850359
0.1683991683991684,3,4,3,0.5472222222222223,0.2884615384615384,6097,0.595903165735568,0.1084889643463497,0.1261006289308176,0.0081522691313982
0.1933471933471933,2,2,4,0.5666666666666667,0.2884615384615384,7171,0.6210428305400373,0.1122241086587436,0.1323899371069182,0.0092270461567688
0.0332640332640332,2,3,3,0.5361111111111112,0.2884615384615384,789,0.419925512104283,0.0772495755517826,0.0886792452830188,0.0028766720300958
0.0769230769230769,3,4,4,0.5027777777777778,0.3076923076923076,2668,0.5018621973929236,0.0908319185059422,0.1031446540880503,0.0047018600120933
0.3118503118503118,3,1,4,0.5138888888888891,0.2884615384615384,8840,0.7206703910614525,0.1297113752122241,0.1487421383647798,0.0139042882915643
0.1143451143451143,2,1,4,0.5638888888888889,0.2692307692307693,2385,0.5418994413407822,0.097453310696095,0.1150943396226415,0.0060781199471781
0.2224532224532224,2,1,3,0.538888888888889,0.2884615384615384,6443,0.6359404096834265,0.1169779286926994,0.1345911949685534,0.01001237249428
0.0207900207900207,4,3,5,0.5194444444444446,0.2692307692307693,789,0.4003724394785847,0.0736842105263158,0.0839622641509433,0.0024769814279558
0.2494802494802495,3,2,1,0.4888888888888889,0.2884615384615384,5723,0.6759776536312849,0.1225806451612903,0.1377358490566037,0.0114130371952111
0.0374220374220374,4,6,4,0.5250000000000001,0.1923076923076924,983,0.4338919925512104,0.0796264855687606,0.0911949685534591,0.0031507218239468
0.0228690228690228,4,3,6,0.5194444444444446,0.2500000000000001,890,0.4078212290502793,0.0748726655348047,0.0852201257861635,0.0026021677774411
0.0228690228690228,4,2,2,0.5194444444444446,0.2307692307692307,627,0.4078212290502793,0.0747028862478777,0.0852201257861635,0.002596267170236
0.2162162162162162,4,1,2,0.5305555555555557,0.2500000000000001,5797,0.6368715083798883,0.1168081494057725,0.1339622641509434,0.0099656915915497
0.0103950103950103,3,3,5,0.5416666666666667,0.3076923076923076,576,0.3733705772811918,0.0685908319185059,0.0792452830188679,0.0020294557309502
0.0228690228690228,3,2,6,0.4916666666666667,0.2884615384615384,1046,0.409683426443203,0.0741935483870967,0.0836477987421383,0.0025425473757146
0.2723492723492723,2,5,2,0.4694444444444445,0.2307692307692307,9218,0.6927374301675978,0.1276740237691001,0.140880503144654,0.0124601162440199
0.106029106029106,3,2,3,0.4805555555555556,0.326923076923077,2671,0.5363128491620112,0.098641765704584,0.1097484276729559,0.0058060042130747
0.0249480249480249,2,3,5,0.5166666666666668,0.2115384615384615,816,0.4124767225325884,0.0757215619694397,0.0861635220125786,0.0026911781721696
0.0291060291060291,3,1,4,0.5,0.326923076923077,537,0.4171322160148976,0.0765704584040747,0.0861635220125786,0.0027520633235002
0.1455301455301455,1,4,3,0.5472222222222223,0.3076923076923076,4493,0.5679702048417132,0.1042444821731748,0.120754716981132,0.0071496162890284
0.2079002079002079,4,2,3,0.55,0.2692307692307693,7243,0.6312849162011173,0.1140916808149405,0.1333333333333333,0.0096032476216672
0.1746361746361746,3,5,4,0.463888888888889,0.3076923076923076,5882,0.6182495344506518,0.1118845500848896,0.1242138364779874,0.0085921904232296
0.0291060291060291,1,2,3,0.5583333333333333,0.2692307692307693,596,0.4124767225325884,0.0758913412563667,0.0883647798742138,0.0027661190850685
0.0665280665280665,4,5,6,0.5194444444444446,0.2500000000000001,1625,0.4813780260707635,0.0882852292020373,0.100314465408805,0.0042632212664369
0.1476091476091476,1,2,1,0.5638888888888889,0.2692307692307693,3340,0.5661080074487895,0.1039049235993209,0.1213836477987421,0.0071399572249971
0.0353430353430353,4,3,3,0.5444444444444445,0.2500000000000001,811,0.4236499068901303,0.0782682512733446,0.090251572327044,0.0029925920828881
0.2079002079002079,1,1,1,0.5861111111111112,0.2692307692307693,4476,0.6238361266294227,0.1123938879456706,0.1339622641509434,0.0093928134105891
0.2224532224532224,4,2,3,0.55,0.2115384615384615,8705,0.6443202979515829,0.1166383701188455,0.1361635220125786,0.0102330249197528
0.212058212058212,4,5,2,0.5250000000000001,0.2500000000000001,5985,0.638733705772812,0.1159592529711375,0.1333333333333333,0.0098756111158535
0.1039501039501039,3,4,1,0.4583333333333335,0.2884615384615384,2234,0.5418994413407822,0.097113752122241,0.1081761006289308,0.0056928633583059
0.0748440748440748,4,4,3,0.5444444444444445,0.2307692307692307,1814,0.4925512104283054,0.0891341256366723,0.1037735849056603,0.0045559843037823
0.1663201663201663,1,5,4,0.5222222222222224,0.3461538461538461,5219,0.595903165735568,0.1071307300509337,0.1235849056603773,0.0078896036747393
0.1746361746361746,4,1,2,0.5111111111111113,0.2307692307692307,4423,0.6052141527001862,0.1118845500848896,0.1261006289308176,0.0085387922594739
0.2785862785862786,3,1,1,0.4750000000000001,0.3461538461538461,7727,0.6945996275605214,0.1258064516129032,0.140566037735849,0.0122833792932263
0.1663201663201663,2,2,4,0.5611111111111111,0.2884615384615384,6552,0.5884543761638734,0.1064516129032258,0.1251572327044025,0.0078400890409173
0.027027027027027,4,3,3,0.4805555555555556,0.2692307692307693,723,0.419925512104283,0.0770797962648556,0.0858490566037735,0.0027787427694968
0.0623700623700623,2,4,2,0.5111111111111113,0.2692307692307693,1295,0.4729981378026071,0.0869269949066214,0.0984276729559748,0.0040469823905614
0.106029106029106,2,3,4,0.5305555555555557,0.2692307692307693,3009,0.5279329608938548,0.0966044142614601,0.111006289308176,0.0056613934035011
0.0852390852390852,4,4,5,0.5138888888888891,0.2307692307692307,3248,0.5093109869646183,0.0938879456706281,0.1062893081761006,0.0050825593863121
0.106029106029106,3,5,3,0.5277777777777779,0.2115384615384615,2249,0.5335195530726257,0.0966044142614601,0.1113207547169811,0.0057375099837271
0.0145530145530145,4,3,4,0.5166666666666668,0.2307692307692307,470,0.3873370577281191,0.0709677419354838,0.080817610062893,0.0022215497305688
0.1268191268191268,4,1,3,0.5111111111111113,0.2307692307692307,3355,0.5614525139664804,0.1028862478777589,0.1166666666666666,0.006739336627747
0.0706860706860706,4,4,6,0.4944444444444444,0.2500000000000001,2356,0.4916201117318435,0.0906621392190152,0.1015723270440251,0.0045272138104094
0.2972972972972973,2,2,1,0.5416666666666667,0.2692307692307693,9556,0.702048417132216,0.1285229202037351,0.1484276729559748,0.0133925269156233
0.1975051975051975,4,2,5,0.5333333333333334,0.2500000000000001,9251,0.6238361266294227,0.1144312393887945,0.1314465408805031,0.009383487609719
0.1496881496881497,3,4,1,0.5222222222222224,0.2884615384615384,3787,0.5800744878957169,0.1050933786078098,0.120754716981132,0.0073614475806377
0.0914760914760914,4,4,5,0.5,0.2500000000000001,3336,0.5167597765363129,0.0949066213921901,0.1069182389937106,0.0052436900368651
0.0748440748440748,2,2,3,0.5638888888888889,0.2500000000000001,1641,0.4934823091247672,0.0891341256366723,0.1050314465408805,0.0046199251959417
0.0311850311850311,4,2,5,0.5222222222222224,0.2307692307692307,756,0.4227188081936685,0.0772495755517826,0.0883647798742138,0.0028855385004752
0.027027027027027,2,2,1,0.4555555555555557,0.3076923076923076,434,0.4189944134078212,0.0765704584040747,0.0842767295597484,0.0027038161236813
0.212058212058212,4,2,4,0.5277777777777779,0.2500000000000001,9339,0.6359404096834265,0.1168081494057725,0.1333333333333333,0.0099044029849959
0.0748440748440748,4,2,7,0.5277777777777779,0.2500000000000001,2279,0.4916201117318435,0.0904923599320882,0.1034591194968553,0.0046026752481532
0.0249480249480249,4,5,5,0.5055555555555555,0.2500000000000001,645,0.409683426443203,0.0752122241086587,0.0849056603773584,0.002616215237257
0.0436590436590436,3,4,2,0.4666666666666668,0.3076923076923076,755,0.4487895716945996,0.0821731748726655,0.090880503144654,0.0033515333595131
0.106029106029106,3,1,6,0.5555555555555556,0.2884615384615384,2572,0.5279329608938548,0.0950764006791171,0.1116352201257861,0.0056034144123233
0.0893970893970894,4,6,7,0.5416666666666667,0.2307692307692307,6607,0.5121042830540037,0.0928692699490662,0.1078616352201257,0.0051297646416415
0.2723492723492723,1,1,2,0.5750000000000002,0.3461538461538461,8097,0.6620111731843575,0.1213921901528013,0.1427672955974842,0.0114732062085495
0.0415800415800415,4,2,6,0.5166666666666668,0.2692307692307693,1200,0.4432029795158286,0.0806451612903225,0.0921383647798742,0.0032932256288835
0.1912681912681912,4,6,2,0.5055555555555555,0.2884615384615384,7145,0.6191806331471136,0.1134125636672326,0.1283018867924528,0.0090097258160856
0.0207900207900207,4,2,5,0.5222222222222224,0.2692307692307693,665,0.3994413407821229,0.0733446519524618,0.0836477987421383,0.0024506200335263
0.0207900207900207,2,2,5,0.5555555555555556,0.2692307692307693,684,0.3985102420856611,0.0733446519524618,0.0852201257861635,0.0024908645429014
0.2079002079002079,4,5,1,0.5444444444444445,0.2884615384615384,5613,0.62756052141527,0.1156196943972835,0.1333333333333333,0.0096744474269111
0.1704781704781705,2,3,5,0.4805555555555556,0.2884615384615384,8745,0.6080074487895717,0.1115449915110356,0.1242138364779874,0.0084242054581705
0.0291060291060291,4,5,3,0.5138888888888891,0.2500000000000001,555,0.4162011173184357,0.0764006791171477,0.0867924528301886,0.0027598305822121
0.1081081081081081,4,2,5,0.5,0.2500000000000001,3295,0.5400372439478585,0.099151103565365,0.1116352201257861,0.0059775400911506
0.0644490644490644,2,6,3,0.5611111111111111,0.2500000000000001,1722,0.4692737430167598,0.0862478777589134,0.10062893081761,0.0040728417029612
0.0623700623700623,2,2,4,0.5,0.3076923076923076,1624,0.4739292364990689,0.0872665534804753,0.0981132075471698,0.0040577828212663
0.0166320166320166,4,3,4,0.4888888888888889,0.2307692307692307,619,0.4031657355679702,0.0736842105263158,0.0827044025157232,0.0024568954623655
0.0415800415800415,4,6,2,0.4611111111111112,0.2692307692307693,990,0.4487895716945996,0.0808149405772495,0.0899371069182389,0.0032619201680823
0.0478170478170478,1,2,2,0.5583333333333333,0.2884615384615384,704,0.4422718808193668,0.0813242784380305,0.0946540880503144,0.0034044653823587
0.212058212058212,4,5,5,0.5194444444444446,0.2500000000000001,9366,0.6359404096834265,0.1166383701188455,0.1330188679245283,0.0098666815620982
0.2474012474012474,3,4,2,0.5305555555555557,0.2884615384615384,8476,0.6610800744878957,0.1215619694397283,0.1393081761006289,0.0111951109260267
0.2162162162162162,2,1,2,0.5416666666666667,0.2692307692307693,5046,0.6368715083798883,0.1169779286926994,0.1349056603773585,0.0100504595422598
0.027027027027027,4,5,7,0.5277777777777779,0.2307692307692307,838,0.4152700186219739,0.0760611205432937,0.0871069182389937,0.0027513506652845
0.0665280665280665,2,2,4,0.4777777777777778,0.2692307692307693,1618,0.4860335195530726,0.0893039049235993,0.0990566037735849,0.0042995213000794
0.1039501039501039,3,4,4,0.5194444444444446,0.326923076923077,2669,0.5279329608938548,0.0957555178268251,0.1097484276729559,0.0055480567367408
0.1683991683991684,2,1,2,0.5611111111111111,0.2115384615384615,4525,0.5968342644320298,0.1078098471986417,0.1267295597484276,0.008154364205373
0.2079002079002079,2,1,3,0.5305555555555557,0.326923076923077,5986,0.6312849162011173,0.1140916808149405,0.1317610062893081,0.0094900017770721
0.0228690228690228,2,3,1,0.4944444444444444,0.3461538461538461,435,0.4078212290502793,0.0752122241086587,0.0842767295597484,0.0025850320657422
0.1871101871101871,4,5,4,0.5194444444444446,0.2500000000000001,6630,0.6154562383612663,0.1129032258064516,0.1286163522012578,0.008937163777786
0.0748440748440748,3,3,3,0.5527777777777778,0.2692307692307693,1672,0.4925512104283054,0.0889643463497453,0.1040880503144654,0.0045610859543158
0.0332640332640332,4,2,4,0.5138888888888891,0.2884615384615384,725,0.4273743016759777,0.0782682512733446,0.0889937106918239,0.0029768253152423
0.0665280665280665,4,2,4,0.4972222222222222,0.2307692307692307,1815,0.4860335195530726,0.0876061120543293,0.0993710691823899,0.0042311711334767
0.0457380457380457,4,3,6,0.5166666666666668,0.2500000000000001,1400,0.4469273743016759,0.0821731748726655,0.0933962264150943,0.0034300176293428
0.1683991683991684,1,4,2,0.588888888888889,0.2884615384615384,4339,0.5810055865921787,0.1067911714770798,0.1261006289308176,0.0078240733201225
0.0602910602910602,2,4,2,0.5416666666666667,0.2692307692307693,1116,0.4646182495344506,0.0850594227504244,0.0984276729559748,0.0038898773939544
0.0436590436590436,4,3,3,0.5416666666666667,0.2307692307692307,935,0.441340782122905,0.0808149405772495,0.0933962264150943,0.0033311565840343
